	orderid	latitude	longitude	estimateddeliverytime	totalprice	zip	city	time
781	1553857	37.801608	-122.4139379	272.0	62.97	94114	San Francisco	2.0471075
782	1553747	37.763424	-122.50688400000001	288.0	85.4		San Francisco	2.0662075
783	1553945	37.77864	-122.4859607	141.0	113.54	94122	San Francisco	2.190740833333333
784	1554044	37.801657	-122.232813	23.0	71.51	94602	Oakland	2.2444722222222224
785	1553429	37.3798383	-122.0629731	8.0	47.09	94086	Mountain View	2.308978611111111
786	1554021	37.7859442	-122.485708	143.0	38.29	94122	San Francisco	2.3103952777777774
787	1553818	36.9631532	-121.98967309999999	187.0	39.34		Santa Cruz	2.325904722222222
788	1554001	33.87822979999999	-118.3639973	79.0	53.64		Redondo Beach	2.4068269444444446
789	1554061	37.7234	-122.474002	173.0	36.53	94132	San Francisco	2.484989722222222
790	1554371	37.8646915	-122.2601392	170.0	57.64	94611	Berkeley	2.657428611111111
791	1554277	37.5143705	-122.33831629999999	166.0	41.69		San Mateo	2.6838797222222226
792	1554336	37.3465026	-121.94495400000001	138.0	58.72		Santa Clara	2.719935277777778
793	1554339	37.664523	-122.09881100000001	185.0	43.67		Hayward	2.9948936111111113
794	1554484	37.77361060000001	-122.4092483	265.0	46.68	94114	San Francisco	3.0558916666666667
795	1554434	37.7838442	-122.4161126	285.0	71.58	94114	San Francisco	3.0771241666666667
796	1554454	37.74972	-122.48773500000001	122.0	59.05		San Francisco	2.7954174999999997
797	1554314	37.6695197	-122.1110988	173.0	52.28	CA 94541	Hayward	3.1860352777777776
798	1554526	37.777105	-122.4557759	113.0	46.84	94118	San Francisco	3.241416666666667
799	1554554	37.549645	-122.27956299999998	77.0	51.39		Foster City	3.317004722222222
800	1554421	37.8267834	-122.2599665	364.0	68.7	94611	Oakland	3.510045277777778
801	1554668	37.81071	-122.253301	192.0	34.2	94610	Oakland	3.7111436111111114
802	1554638	37.44344279999999	-122.12091310000001	365.0	106.77		Palo Alto	3.7484063888888888
803	1554787	37.78797520000001	-122.4019263	249.0	103.76	94114	San Francisco	4.014459166666667
804	1554624	32.749979	-117.142863	286.0	79.17	92104	San Diego	3.981435277777778
805	1554755	32.754458500000005	-117.1193342	95.0	36.45	92105	San Diego	4.022718611111111
806	1554793	37.4653733	-122.21193740000001	47.0	35.89		Atherton	4.059080555555555
807	1554846	37.6825898	-122.1234936	96.0	32.93	94577	San Lorenzo	4.085443611111111
808	1554645	37.868705	-122.2624804	86.0	71.06	94611	Berkeley	4.128138888888889
809	1554884	37.78673970000001	-122.4517955	191.0	49.05	94114	San Francisco	3.9551825000000003
810	1554858	37.4010831	-122.1017193	134.0	42.98	94022	Mountain View	4.460184166666667
811	1554978	37.7526809	-122.4776868	96.0	49.83	94122	San Francisco	4.4911602777777775
812	1555018	37.8709038	-122.2770611	1.0	44.43	94703	Berkeley	4.597294444444445
813	1554947	37.7975369	-122.4374973	150.0	182.98	94114	San Francisco	4.687426944444445
814	1555066	37.8505644	-122.2731322	27.0	71.84	94611	Berkeley	4.718146388888889
815	1555075	37.7139526	-122.4119217	189.0	52.65	94134	San Francisco	4.830385277777777
816	1555107	37.3978858	-122.0088457	110.0	30.53	94086	Sunnyvale	4.081538055555555
817	1555232	37.33110679999999	-121.7753297	125.0	52.95	95148	San José	5.177305555555556
818	1555328	32.7071555	-117.0761695	86.0	67.13	92114	San Diego	5.286125833333333
819	1555397	36.972607	-122.051726	1.0	56.71	95060	Santa Cruz	5.318293611111111
820	1555538	37.6498932	-122.4333679	75.0	78.65	94066	South San Francisco	5.387081388888889
821	1555463	37.724082	-122.47365	195.0	72.5	94132	San Francisco	5.466901944444444
822	1555625	37.5368937	-122.3248515	224.0	78.27	94497	San Mateo	5.628613055555556
823	1555667	37.7734128	-122.39574750000001	185.0	85.4		San Francisco	5.839899166666666
824	1555726	32.7153196	-117.1625253	145.0	116.11	92102	San Diego	5.923303611111112
825	1555824	37.7618153	-122.4787242	1.0	161.48	94122	San Francisco	6.075401944444444
826	1555942	37.70356	-122.47381499999999	181.0	48.98		Daly City	6.3679425
827	1555921	37.8036424	-122.4274742	228.0	37.42	94123	San Francisco	6.792620277777778
828	1555972	37.310795	-121.939576	52.0	59.25	95128	San José	17.8983
829	1556004	37.8523028	-122.25958390000001	352.0	72.2		Oakland	18.021996388888887
830	1556017	37.786405	-122.4616586	167.0	105.66	94122	San Francisco	18.24461666666667
831	1555986	36.9698263	-121.9020939	147.0	122.55	95003	Aptos	18.320759166666665
832	1556261	37.803318	-122.26552340000002	146.0	37.82	94612	Oakland	19.391548055555557
833	1556155	34.02153670000001	-118.50064479999999	250.0	112.48		Santa Monica	19.481746388888887
834	1556132	32.740639	-117.1615208	109.0	49.52	92103	San Diego	19.948218611111113
835	1556205	37.3550258	-121.81457749999998	1.0	40.53		San José	20.787759166666667
836	1556242	36.952677	-121.877223	156.0	54.57	95003	Aptos	21.3927925
837	1552631	37.8674047	-122.2509771	219.0	44.53	94611	Berkeley	21.98796861111111
838	1552770	37.3502545	-121.9607094	208.0	55.48	95052	Santa Clara	22.027235277777777
839	1552728	37.3959456	-121.95012340000002	208.0	33.64		Santa Clara	22.893172222222223
840	1552901	37.6606639	-122.06531729999999	3.0	48.13		Hayward	22.95612583333333
841	1552929	37.718667	-122.440058	250.0	51.7	94134	San Francisco	23.15798138888889
842	1552981	37.805812	-122.410004	40.0	33.88	94114	San Francisco	1.5413158333333332
843	1552876	37.6355734	-122.0555769	172.0	39.37	CA 94544	Hayward	23.33751111111111
844	1552996	37.8018049	-122.24131090000002	11.0	51.82		Oakland	23.739913055555558
845	1552784	36.9736869	-122.0179588	255.0	92.01	95065	Santa Cruz	23.817856388888888
846	1553301	37.7786923	-122.2681281	288.0	48.0	94501	Alameda	23.469491666666666
847	1553124	37.6826929	-122.4849625	116.0	118.87	94132	Daly City	2.8046575
848	1553279	37.4776171	-122.1524111	92.0	84.49	94025-1246	Menlo Park	0.07240555555555556
849	1553246	37.63150200000001	-122.4305433	206.0	144.41	94066	San Bruno	0.2367425
850	1553160	37.844036	-122.295471	1.0	49.59	94612	Emeryville	0.2766388888888889
851	1553336	37.7458826	-122.45760700000001	103.0	54.56		San Francisco	0.4323297222222222
852	1553480	37.750003	-122.5066	137.0	45.57	94132	San Francisco	0.9736658333333333
853	1553460	37.70416270000001	-122.4780797	254.0	43.35	94132	Daly City	1.2306175000000001
854	1553533	32.7587034	-117.1145388	70.0	36.52	92116	San Diego	1.315520277777778
855	1553398	37.7530142	-122.4998469	66.0	49.46	94122	San Francisco	1.3283963888888888
856	1553515	37.55498239999999	-122.3290429	85.0	61.55		San Mateo	1.418677777777778
857	1553543	37.812009	-122.251593	128.0	38.09	94611	Oakland	1.4579575
858	1553545	34.028260100000004	-118.4918877	152.0	43.22	90403	Santa Monica	1.6824408333333332
859	1553525	37.4293159	-122.1426622	310.0	40.43	94036	Palo Alto	1.2663269444444445
860	1553529	37.7577149	-122.40118400000001	234.0	50.0		San Francisco	2.009202777777778
861	1553628	37.79647420000001	-122.4132083	85.0	43.24	94114	San Francisco	2.176626944444444
862	1553502	37.3584388	-122.045275	89.0	43.62	94086	Sunnyvale	2.0193008333333333
863	1553895	37.3891235	-122.0762353	105.0	46.49	94086	Mountain View	2.2486730555555554
864	1554006	37.6277561	-122.07754809999999	160.0	50.8		Hayward	2.5976158333333337
865	1553797	32.7189537	-117.1705805	395.0	100.29	92101	San Diego	2.5778769444444443
866	1553783	32.7794562	-117.2517913	250.0	94.66	92109	San Diego	2.654911111111111
867	1554181	37.8677693	-122.2501612	114.0	36.91	94611	Berkeley	2.617424166666667
868	1554051	37.8277443	-122.1970588	127.0	63.46	94602	Oakland	2.7233880555555556
869	1554041	36.9861458	-122.0217441	122.0	301.07	95065	Santa Cruz	2.7623841666666666
870	1554324	37.3987078	-121.9676955	148.0	45.74	94088	Santa Clara	2.7756480555555556
871	1554319	37.67351	-122.470751	86.0	61.07	94132	Daly City	2.8898722222222224
872	1554539	37.8131569	-122.29869199999999	16.0	71.45		Oakland	3.4883825
873	1554556	32.778131300000005	-117.1910995	2.0	30.49	92110	San Diego	3.5218286111111112
874	1554411	37.7744439	-122.4974676	104.0	59.48	94122	San Francisco	3.5755194444444443
875	1554476	33.8208356	-118.3843348	195.0	33.67	90277	Redondo Beach	3.619925
876	1554617	37.4167153	-122.16223020000001	278.0	63.73		Stanford	3.7137758333333335
877	1554618	37.8776141	-122.2995137	214.0	33.05	94710	Berkeley	4.15082138888889
878	1554583	37.3961537	-122.100321	213.0	46.22	94086	Mountain View	4.578500833333333
879	1554703	37.780102	-122.40533899999998	327.0	63.31		San Francisco	4.62620638888889
880	1554671	37.7795628	-122.4034834	128.0	113.61	94114	San Francisco	4.713984166666667
881	1554967	37.79084570000001	-122.419817	190.0	44.59	94109	San Francisco	4.818454722222222
882	1555017	37.622786100000006	-122.0429345	74.0	57.43	94587	Hayward	4.856310277777777
883	1555070	37.8501273	-122.2555628	380.0	79.61	94611	Oakland	5.209955555555556
884	1555088	37.7659054	-122.40796499999999	138.0	36.88		San Francisco	5.344729722222222
885	1555068	37.7585629	-122.4186916	185.0	46.83	94114	San Francisco	5.509559166666667
886	1555148	37.8222908	-122.27114579999999	180.0	41.89		Oakland	5.689027777777778
887	1555098	37.866663	-122.262767	247.0	51.6	94611	Berkeley	6.476669444444444
888	1555152	37.3791671	-122.0712562	19.0	47.08	94086	Mountain View	6.724061111111111
889	1555348	37.5843744	-122.3346884	48.0	114.51	94101	Burlingame	6.7482425
890	1555403	37.7891273	-122.4072368	266.0	127.67	94108	San Francisco	6.912199166666667
891	1555461	33.8748864	-118.3793542	188.0	38.23	90278	Redondo Beach	7.213830555555556
892	1555432	37.769373	-122.44651699999999	213.0	50.68		San Francisco	17.540154722222223
893	1555456	37.478298	-122.205148	54.0	36.06	94061	Redwood City	17.65917972222222
894	1555544	37.404379	-122.11685	320.0	76.91	94023	Los Altos	18.50712777777778
895	1555565	37.8219205	-122.2667491	21.0	46.81	94612	Oakland	18.566219444444446
896	1555585	37.7901605	-122.4029716	134.0	59.53	94108	San Francisco	18.830675833333334
897	1555575	37.7636181	-122.4342478	115.0	55.65	94114	San Francisco	19.148070277777776
898	1555622	37.799048	-122.4464	169.0	51.29	94114	San Francisco	19.651369444444445
899	1555639	37.7963314	-122.4219997	340.0	27.95	94109	San Francisco	20.550808333333332
900	1555619	36.9849373	-122.03015959999999	75.0	46.5		Santa Cruz	21.474865833333332
901	1555686	36.9581437	-122.0398206	275.0	63.19	95060	Santa Cruz	21.589531388888886
902	1555740	36.970111	-121.9836638	224.0	41.64	95065	Santa Cruz	22.07273888888889
903	1555762	33.6690502	-117.8945136	5.0	62.92	92626	Costa Mesa	22.397131388888887
904	1555846	37.7518959	-122.1601952	1.0	104.82	94603	Oakland	22.437843611111113
905	1555772	33.547109000000006	-117.773215	261.0	71.18	92651	Laguna Beach	22.691976944444445
906	1555827	37.7600638	-122.4180062	257.0	159.12	94114	San Francisco	22.735926944444444
907	1555869	37.5529879	-122.3121748	262.0	37.16	944023025	San Mateo	22.746180555555558
908	1555901	37.7574663	-122.43622420000001	241.0	87.78		San Francisco	23.26450361111111
909	1555847	32.878573100000004	-117.2404958	88.0	31.78	92037	San Diego	23.5712825
910	1555887	37.4454779	-122.13643970000001	293.0	92.5		Palo Alto	23.620925
911	1555951	37.5781814	-122.3774932	962.0	38.21	94010	Burlingame	18.402571388888887
912	1555975	37.8696903	-122.25059740000002	0.0	46.64		Berkeley	0.36545083333333334
913	1556060	37.7297419	-122.39141229999998	264.0	46.72		San Francisco	0.44595361111111115
914	1555957	37.751191	-122.465121	46.0	79.75	94116	San Francisco	0.6610908333333334
915	1556015	37.4511244	-122.219619	73.0	48.81	94027	Redwood City	0.6400805555555555
916	1556096	36.9585984	-122.0425576	137.0	211.82	95060	Santa Cruz	0.5127952777777778
917	1556098	34.013523600000006	-118.4091825	6.0	62.03	CA 90232	Culver City	0.2233527777777778
918	1556157	37.6606639	-122.06531729999999	36.0	100.78		Hayward	0.8805991666666667
919	1556175	37.7798628	-122.42841909999999	1.0	49.58		San Francisco	1.0650166666666667
920	1556193	37.7848172	-122.4156343	258.0	71.09	94109	San Francisco	1.2038825
921	1556251	37.86375220000001	-122.261196	171.0	70.38		Berkeley	0.8370658333333334
922	1556192	37.6664688	-122.1308736	0.0	47.74	CA 94541	San Lorenzo	1.3217222222222222
923	1552797	37.712737	-122.445621	174.0	48.62	94132	San Francisco	1.4428658333333333
924	1552586	33.636481	-117.9135178	17.0	74.36	92627	Costa Mesa	1.4760361111111113
925	1552836	37.852027	-122.284382	120.0	39.07	94612	Berkeley	1.3674091666666668
926	1552769	37.5113409	-122.29295149999999	55.0	43.21		Belmont	1.6120547222222223
927	1552928	37.5661737	-122.3048289	110.0	30.25	94401	San Mateo	1.8714813888888888
928	1552904	37.3545779	-121.9792325	156.0	94.17	95051	Santa Clara	1.9175777777777776
929	1552688	36.9524744	-122.0485902	163.0	34.5	95060	Santa Cruz	1.9240380555555554
930	1553120	37.7541602	-122.182105	319.0	55.87	94603	Oakland	1.9764769444444446
931	1553078	34.006072	-118.4825345	119.0	38.23	CA 90405	Santa Monica	2.0671416666666667
932	1553116	37.7848187	-122.4186927	168.0	50.28	94109	San Francisco	2.1278019444444443
933	1553170	37.8732001	-122.280286	127.0	234.0	94709	Berkeley	2.127778611111111
934	1553176	37.371673	-122.104428	140.0	113.73	94086	Los Altos	2.277068611111111
935	1553117	37.5315089	-122.2939078	171.0	33.7	94403	San Mateo	2.3109713888888885
936	1553327	37.5385537	-122.2505692	22.0	80.32	94065	Redwood City	2.3756555555555554
937	1553365	37.6864004	-122.0696655	10.0	45.23	94546	Hayward	2.4165341666666666
938	1553314	37.74226	-122.47316200000002	234.0	49.12		San Francisco	2.2597852777777776
939	1553272	37.7911505	-122.4121172	197.0	85.73	94108	San Francisco	2.535235277777778
940	1553503	37.473613	-122.2173653	400.0	80.84	94061	Redwood City	2.6216008333333334
941	1553683	37.801354	-122.41571599999999	203.0	70.25		San Francisco	2.6429758333333333
942	1553606	37.7877	-122.44523400000001	273.0	87.14		San Francisco	2.8267702777777775
943	1553705	37.4717999	-122.23048909999999	70.0	50.96		Redwood City	2.9318991666666667
944	1553943	37.8225006	-122.25749240000002	165.0	65.5		Oakland	3.2166158333333335
945	1553657	37.2660461	-121.9299436	0.0	154.48	95124	San José	3.2320936111111114
946	1553992	37.3318937	-121.9630717	18.0	87.58	95117	Santa Clara	3.2863666666666664
947	1553982	37.813742	-122.264003	9.0	45.8	94612	Oakland	3.152343611111111
948	1554151	32.8057697	-117.23513190000001	315.0	99.79		San Diego	3.655325
949	1554128	37.784186	-122.3966973	149.0	66.85	94114	San Francisco	3.6424491666666667
950	1553984	36.9630173	-121.8819739	129.0	67.93	95003	Aptos	3.922829722222222
951	1554227	37.7612913	-122.38844920000001	50.0	139.42		San Francisco	3.888971388888889
952	1554246	37.3176108	-121.96517040000002	343.0	35.11	95117	San José	4.033185277777778
953	1554243	32.7664564	-117.09489440000002	73.0	103.82		San Diego	4.188020277777778
954	1554428	32.745274	-117.18263600000002	99.0	75.55		San Diego	4.303647222222222
955	1554439	32.8379135	-117.27285630000002	0.0	46.94		San Diego	4.271927777777778
956	1554450	37.7455498	-122.4820688	245.0	83.04	94122	San Francisco	4.446040833333334
957	1554383	32.684168400000004	-117.10508700000001	115.0	70.11		San Diego	4.45945
958	1554566	32.758574	-117.2016801	17.0	64.3	92110	San Diego	4.518571388888889
959	1554478	37.760153	-122.429823	180.0	85.89	94114	San Francisco	4.874489722222223
960	1554667	37.6616097	-122.43445120000001	248.0	104.89		South San Francisco	4.901820277777778
961	1554366	33.9228669	-118.13991200000001	0.0	58.58		Downey	4.892014722222222
962	1554553	32.720281	-117.16595900000002	203.0	59.9		San Diego	5.0001130555555555
963	1554559	37.3058434	-121.97199350000001	99.0	53.67		San José	5.061830555555555
964	1554679	37.36927470000001	-121.9862515	134.0	90.54	95051	Santa Clara	5.142457500000001
965	1554716	37.6879799	-122.4669418	93.0	31.42	94132	Daly City	5.156593611111111
966	1554424	34.0224402	-118.50362309999998	185.0	247.68		Santa Monica	5.287313055555556
967	1554803	37.4763622	-122.2261358	156.0	110.14	94063	Redwood City	5.773313888888889
968	1554828	37.4611338	-122.2314345	11.0	32.95	94061	Redwood City	6.127515833333333
969	1554895	37.585386	-122.331455	150.0	36.27	94101	San Mateo	6.270406388888889
970	1554920	37.778959	-122.43890259999998	156.0	40.09	94114	San Francisco	6.258185277777778
971	1554981	37.879191	-122.2643768	316.0	91.67	CA 94708	Berkeley	6.402801944444445
972	1555033	37.8012767	-122.40701399999999	393.0	95.85		San Francisco	6.422224166666667
973	1554943	37.797387	-122.395196	90.0	39.8	94111	San Francisco	17.687538055555557
974	1554912	36.9625666	-121.8899147	6.0	34.72	95003	Aptos	17.819316666666666
975	1555191	37.8827144	-122.2997331	173.0	142.94	94710	Berkeley	18.15375472222222
976	1555200	32.7295836	-117.16685420000002	143.0	47.14		San Diego	18.26737222222222
977	1555288	37.7739566	-122.4985356	128.0	66.7	94122	San Francisco	19.137931388888887
978	1555317	37.745635	-122.41132250000001	204.0	70.19		San Francisco	19.420522222222225
979	1555388	37.780972	-122.458525	232.0	34.46	94122	San Francisco	19.500476944444443
980	1555487	37.7749481	-122.47752340000002	264.0	78.53		San Francisco	19.753868611111113
981	1555541	37.4214856	-122.11486470000001	150.0	31.67		Palo Alto	19.747988055555556
982	1555557	37.7131659	-122.4195203	132.0	68.72	94134	San Francisco	20.93104638888889
983	1555617	34.0121157	-118.4670277	211.0	46.27	CA 90405	Santa Monica	21.319577777777777
984	1555630	37.7885425	-122.4154945	129.0	55.31	94109	San Francisco	21.506038055555557
985	1555662	37.8012086	-122.44451059999999	167.0	56.51		San Francisco	21.599833333333333
986	1555675	37.7795828	-122.4232687	159.0	92.19	94114	San Francisco	21.886320277777777
987	1555811	37.253112	-121.839046	172.0	47.41	95123	San José	22.735050833333336
988	1555877	37.798071500000006	-122.42927890000001	357.0	35.94		San Francisco	22.780965833333333
989	1555979	37.7366777	-122.19173889999999	212.0	74.64		Oakland	22.889210277777778
990	1555961	37.3747687	-122.056407	131.0	47.88	94086	Sunnyvale	22.9372575
991	1556009	37.554044	-122.268222	75.0	49.68	94404	Foster City	23.310690833333336
992	1556034	37.3344661	-121.9709755	262.0	63.29	95117	Santa Clara	23.337109166666664
993	1556028	37.7184035	-122.471002	170.0	38.31	94132	San Francisco	23.546293611111114
994	1556167	37.7255586	-122.47694540000002	316.0	53.61	94132	San Francisco	23.547151944444447
995	1556219	37.7366777	-122.19173889999999	0.0	90.57		Oakland	23.798748055555556
996	1556247	37.7994275	-122.249871	322.0	36.91	94611	Oakland	23.809840833333332
997	1556245	36.9697481	-122.0267517	162.0	42.4	1982	Santa Cruz	0.03127138888888889
998	1556254	37.7524507	-122.4127963	304.0	36.05	94114	San Francisco	0.31386027777777775
999	1556210	37.4545865	-122.215154	190.0	54.81	94027	Atherton	0.2996313888888889
1000	1556233	37.795164	-122.4012307	235.0	125.99	94114	San Francisco	0.4130091666666667
1001	1552748	36.97109329999999	-121.99179709999999	173.0	91.68		Santa Cruz	0.5200158333333333
1002	1552897	37.7173288	-122.4806574	170.0	32.85	94132	San Francisco	0.7730897222222223
1003	1552869	37.3809012	-121.9759098	153.0	73.82	CA 95054	Santa Clara	1.044435277777778
1004	1552750	37.594389	-122.397372	112.0	55.49	94030	Millbrae	1.1679213888888889
1005	1552958	37.846212	-122.29297920000002	245.0	34.95		Emeryville	1.4550916666666667
1006	1552893	37.51115520000001	-122.26581029999998	32.0	90.77		San Carlos	1.5246027777777778
1007	1552931	37.5762288	-122.3338065	2.0	32.39	94101	San Mateo	1.6021591666666668
1008	1552900	37.352821	-122.00206580000001	91.0	36.33		Sunnyvale	1.766178611111111
1009	1553093	37.7826477	-122.4144272	188.0	34.24	94114	San Francisco	1.869318611111111
1010	1553008	37.3748638	-121.8707944	4.0	64.18	95133	San José	1.998246388888889
1011	1553232	37.5077217	-122.2632902	216.0	54.04	94070	San Carlos	2.033052777777778
1012	1553231	32.797301899999994	-117.25339850000002	5.0	49.95		San Diego	2.0637352777777775
1013	1553249	37.6872665	-122.1291195	110.0	34.42	94577	San Lorenzo	2.1003380555555555
1014	1553185	37.6741855	-122.477158	247.0	60.71	94132	Daly City	2.3068508333333333
1015	1553426	37.2657213	-121.906015	105.0	85.32	95150	San José	2.4961825
1016	1553510	37.76376	-122.176445	237.0	39.75	94603	Oakland	2.6011658333333334
1017	1553450	37.7523097	-122.42622320000001	131.0	48.53		San Francisco	2.554346388888889
1018	1553517	37.3678787	-121.99004540000001	284.0	56.67		Santa Clara	2.636022222222222
1019	1553298	37.7766152	-122.4084961	183.0	62.01	94103	San Francisco	0.9931916666666666
1020	1553475	37.7839033	-122.4643229	257.0	103.19	94118	San Francisco	2.6336416666666667
1021	1553570	37.85208	-122.24386000000001	73.0	52.52		Oakland	2.8277563888888886
1022	1553544	37.7419579	-122.495672	189.0	39.14	94122	San Francisco	2.9008102777777776
1023	1553526	37.4785953	-122.1532121	263.0	72.87	515	Menlo Park	3.152808333333333
1024	1553612	37.7741919	-122.44543090000002	177.0	50.83	94114	San Francisco	3.150725
1025	1553600	37.4320033	-122.17158700000002	200.0	59.64		Stanford	3.191422222222222
1026	1553601	37.7010633	-122.4148232	257.0	34.72	94134	Daly City	3.1716880555555553
1027	1553221	33.930274299999994	-118.42685690000002	66.0	51.37		El Segundo	3.2616980555555557
1028	1553779	37.76604860000001	-122.42762009999998	227.0	89.58		San Francisco	3.275622222222222
1029	1553834	37.205921	-121.8538996	169.0	48.99	95120	San José	3.487871388888889
1030	1553775	37.7617108	-122.4120612	71.0	164.53	94114	San Francisco	3.538903611111111
1031	1554047	37.7887864	-122.19721399999999	143.0	127.15		Oakland	3.681568611111111
1032	1553843	37.4652497	-122.2285113	452.0	68.03	94061	Redwood City	3.781429722222222
1033	1554139	37.692305	-122.47542	225.0	47.13	94132	Daly City	4.038438888888889
1034	1554038	37.75543370000001	-122.1521119	91.0	47.52	94603	Oakland	4.065333333333333
1035	1554159	37.7496535	-122.50752720000001	43.0	45.68		San Francisco	4.089858333333333
1036	1554245	32.7970398	-117.2501736	246.0	70.54	92109	San Diego	4.149011944444445
1037	1554124	32.7107005	-117.14691129999999	120.0	65.11		San Diego	4.134784166666667
1038	1554302	37.780367	-122.495177	38.0	57.57	94121	San Francisco	4.246785277777778
1039	1554217	37.86201079999999	-122.25708529999999	160.0	38.68		Berkeley	4.419916666666667
1040	1554298	37.7752599	-122.4326374	96.0	181.67	94114	San Francisco	4.548104722222222
1041	1554323	37.4477783	-122.1929825	159.0	69.03	94027	Menlo Park	4.631124166666667
1042	1554482	37.7750568	-122.21463519999999	392.0	67.09		Oakland	4.806041666666666
1043	1554508	37.7616315	-122.48366340000001	137.0	82.15		San Francisco	4.816366666666666
1044	1554495	37.3625041	-121.9085064	69.0	32.53	95112	San José	4.9081222222222225
1045	1554735	37.65003460000001	-122.10771740000001	103.0	127.74		Hayward	5.221296388888889
1046	1554488	37.7897763	-122.4253463	383.0	290.62	94114	San Francisco	5.330754722222222
1047	1554432	37.7573751	-122.4070716	246.0	80.2	94114	San Francisco	5.351547222222222
1048	1554764	37.7503839	-122.413082	169.0	100.79	94114	San Francisco	5.707143611111111
1049	1554637	37.7917443	-122.39219550000001	258.0	76.18		San Francisco	5.007729722222222
1050	1554642	32.9342446	-117.012955	1.0	56.24	92145	San Diego	6.347346388888889
1051	1554791	32.772628399999995	-117.0506198	225.0	74.18	92115	San Diego	6.701056388888889
1052	1554932	37.799135	-122.43786100000001	125.0	47.54		San Francisco	18.2645
1053	1555043	33.8251594	-118.37580420000002	3.0	39.2		Redondo Beach	19.02587972222222
1054	1555049	37.7832734	-122.4788227	27.0	81.58	94121	San Francisco	19.318949166666666
1055	1555173	36.9714352	-122.0244956	368.0	49.82	1982	Santa Cruz	19.589538055555554
1056	1555164	37.5609265	-122.282748	10.0	37.0	94404	San Mateo	19.67962138888889
1057	1555169	37.7997416	-122.2309512	85.0	33.72	94602	Oakland	19.925226944444447
1058	1555259	37.875555	-122.260543	194.0	42.59	CA 94708	Berkeley	19.915238888888886
1059	1555270	37.4752227	-122.163684	15.0	47.82	94025-1246	Menlo Park	20.11466027777778
1060	1555309	37.7165384	-122.4739239	152.0	33.72	94132	San Francisco	20.36547777777778
1061	1555296	32.7097691	-117.1508158	233.0	91.41	92102	San Diego	20.423684166666668
1062	1555550	37.76477379999999	-122.4704784	188.0	42.82		San Francisco	20.502111944444444
1063	1555569	37.764763	-122.46561899999999	70.0	53.57		San Francisco	20.571835277777776
1064	1555596	33.8326161	-118.2843737	147.0	58.39	90745	Carson	20.824835277777776
1065	1555648	37.7484896	-122.3869771	135.0	98.52	94124	San Francisco	21.049504722222224
1066	1555700	37.37504000000001	-121.8808966	304.0	46.78	95133	San José	21.1790925
1067	1555723	37.77776400000001	-122.502507	20.0	39.48	94122	San Francisco	21.418054722222223
1068	1555764	37.6786992	-122.0828511	57.0	79.95	94541	Hayward	21.456195277777777
1069	1555880	37.4439886	-122.1620821	219.0	32.28	94301	Palo Alto	22.167280555555557
1070	1555894	36.9683119	-122.0243531	217.0	55.45	95060	Santa Cruz	22.355113055555556
1071	1555932	37.5816703	-122.314881	168.0	63.45	94401	San Mateo	22.86060638888889
1072	1555996	37.4112335	-122.10215559999999	154.0	64.05		Mountain View	23.020220277777778
1073	1556099	37.491826	-122.29202250000002	80.0	57.02		San Carlos	23.05595
1074	1556111	37.4775734	-122.186636	148.0	81.08	94025-1246	Menlo Park	23.53479916666667
1075	1556080	37.792066	-122.39998100000001	93.0	51.62		San Francisco	23.550543611111113
1076	1556057	37.75363400000001	-122.476052	169.0	32.8	94122	San Francisco	4.6249675
1077	1556056	37.75381	-122.413902	197.0	189.53	94114	San Francisco	23.980528611111108
1078	1556188	37.7759562	-122.2148804	177.0	68.86	94601	Oakland	0.0182325
1079	1556194	37.3927469	-122.0749683	16.0	49.6	94086	Mountain View	0.11265638888888889
1080	1556169	37.7647295	-122.41953390000002	92.0	77.77		San Francisco	0.4334861111111111
1081	1556131	37.7903824	-122.3961531	163.0	86.57	94105	San Francisco	0.4929575
1082	1552687	37.3606396	-121.9850923	86.0	90.15	95051	Santa Clara	0.7156952777777777
1083	1552732	37.5748391	-122.3217064	16.0	75.78	94401	San Mateo	1.2390944444444445
1084	1552850	37.4497789	-122.1631269	360.0	31.64	94301	Palo Alto	1.2220480555555557
1085	1552677	36.9562769	-122.0327375	140.0	52.79	95060	Santa Cruz	1.3808063888888888
1086	1552620	32.9948416	-117.08215190000001	0.0	76.31		San Diego	1.4371063888888889
1087	1553045	37.3950973	-122.0980681	168.0	47.1	94040	Mountain View	1.6862666666666666
1088	1553056	37.7965816	-122.41409679999998	331.0	49.78		San Francisco	1.7710388888888888
1089	1552895	37.4784165	-122.1521995	115.0	72.93	94025-1246	Menlo Park	1.8802444444444444
1090	1552999	37.4493997	-122.1861501	65.0	51.29	94025	Menlo Park	1.8957686111111112
1091	1553097	37.7280313	-122.477088	333.0	43.49	94132	San Francisco	2.1058380555555556
1092	1553125	37.8415126	-122.22091780000001	8.0	65.63		Oakland	2.1394213888888887
1093	1553118	37.771429	-122.4343855	53.0	106.52	94114	San Francisco	2.2410230555555555
1094	1553290	37.7880399	-122.4160793	88.0	44.64	94114	San Francisco	2.2457194444444446
1095	1553310	37.793462	-122.42179499999999	215.0	121.4		San Francisco	2.3679833333333336
1096	1553300	37.712951200000006	-122.4501557	318.0	115.29	94132	San Francisco	2.4556036111111115
1097	1553386	37.431258	-122.187683	62.0	41.74	94305-6015	Palo Alto	2.4553972222222225
